OGLE-BLG-T2CEP-157  BLG195.7 208059 BLHer 17:53:38.06 -29:15:28.1                              
OGLE-BLG-T2CEP-158  BLG195.4 208374 BLHer 17:53:40.68 -28:56:46.8                              
OGLE-BLG-T2CEP-159  BLG156.5 170044 BLHer 17:53:41.12 -32:08:35.5                              
OGLE-BLG-T2CEP-160  BLG156.6   7486 RVTau 17:53:51.28 -32:24:10.8                              
OGLE-BLG-T2CEP-161  BLG195.2 143175  WVir 17:53:51.77 -29:18:37.3                              
OGLE-BLG-T2CEP-162  BLG163.1 133519  WVir 17:53:55.03 -32:01:50.9                              
OGLE-BLG-T2CEP-163  BLG141.2  11729 RVTau 17:53:57.57 -33:45:27.2                              
OGLE-BLG-T2CEP-164  BLG101.3  85048  WVir 17:53:59.43 -29:46:35.0 BUL_SC3_743743               
OGLE-BLG-T2CEP-165  BLG195.2 217699 BLHer 17:54:06.60 -29:16:22.3 BUL_SC4_194227               
OGLE-BLG-T2CEP-166  BLG101.4  18596 BLHer 17:54:09.11 -29:39:59.0 BUL_SC4_120543               
OGLE-BLG-T2CEP-167  BLG164.6 117333 BLHer 17:54:14.83 -31:43:06.7                              
OGLE-BLG-T2CEP-168  BLG141.3 125841 BLHer 17:54:15.23 -33:30:37.7                              
OGLE-BLG-T2CEP-169  BLG181.6  11263  WVir 17:54:18.24 -30:38:30.7                              
OGLE-BLG-T2CEP-170  BLG124.6  68981  WVir 17:54:20.98 -34:43:30.8                              
OGLE-BLG-T2CEP-171  BLG149.7  55579  WVir 17:54:24.32 -33:06:51.3 BUL_SC25_195800              
OGLE-BLG-T2CEP-172  BLG101.1 263948 RVTau 17:54:26.82 -29:59:42.5                              
OGLE-BLG-T2CEP-173  BLG101.2         WVir 17:54:27.39 -29:51:04.2 BUL_SC4_267091               
OGLE-BLG-T2CEP-174  BLG156.5  91367  WVir 17:54:36.58 -32:14:10.4                              
OGLE-BLG-T2CEP-175  BLG172.7  72079 BLHer 17:54:37.99 -31:21:33.1                              
OGLE-BLG-T2CEP-176  BLG101.2  67054 BLHer 17:54:55.55 -29:57:31.3 BUL_SC4_635511               
OGLE-BLG-T2CEP-177  BLG164.7  91690 RVTau 17:54:58.82 -31:54:45.1                              
OGLE-BLG-T2CEP-178  BLG102.5  64634 BLHer 17:55:06.73 -29:18:07.7 BUL_SC4_765688               
OGLE-BLG-T2CEP-179  BLG164.5  97336 RVTau 17:55:08.60 -31:36:36.3                              
OGLE-BLG-T2CEP-180  BLG103.7 195250 BLHer 17:55:12.38 -30:07:24.4 BUL_SC39_14171               
OGLE-BLG-T2CEP-181  BLG102.7 224998  WVir 17:55:23.11 -29:31:35.5 BUL_SC39_361403              
OGLE-BLG-T2CEP-182  BLG172.3 181760 RVTau 17:55:29.84 -31:07:20.9                              
OGLE-BLG-T2CEP-183  BLG172.2 176291  WVir 17:55:37.36 -31:15:24.5                              
OGLE-BLG-T2CEP-184  BLG102.8  98635 BLHer 17:55:43.81 -29:44:50.2 BUL_SC39_515806              
