OGLE-SMC-ECL-0156  SMC133.6   6061 ED  00:31:43.02 -73:54:49.3
OGLE-SMC-ECL-0157  SMC133.5   5979 ED  00:31:48.12 -73:45:46.3
OGLE-SMC-ECL-0158  SMC133.5   6424 ED  00:31:49.08 -73:44:39.6
OGLE-SMC-ECL-0159  SMC133.8   5236 ED  00:31:53.12 -74:08:21.7
OGLE-SMC-ECL-0160  SMC137.4    941 ED  00:31:55.25 -70:55:00.7
OGLE-SMC-ECL-0161  SMC130.8    508 ED  00:31:56.39 -73:33:13.7
OGLE-SMC-ECL-0162  SMC133.6   5510 ED  00:31:58.48 -73:47:23.8
OGLE-SMC-ECL-0163  SMC130.8   5811 ED  00:32:00.10 -73:29:22.7
OGLE-SMC-ECL-0164  SMC130.6   5341 ED  00:32:03.19 -73:18:27.7
OGLE-SMC-ECL-0165  SMC130.8   5812 ED  00:32:03.39 -73:33:13.1
OGLE-SMC-ECL-0166  SMC133.7   6434 ED  00:32:05.50 -74:00:56.1
OGLE-SMC-ECL-0167  SMC133.5   6073 ED  00:32:25.07 -73:45:51.8
OGLE-SMC-ECL-0168  SMC130.6   7944 ED  00:32:28.58 -73:18:11.6
OGLE-SMC-ECL-0169  SMC133.7   5740 ED  00:32:30.82 -73:58:41.8
OGLE-SMC-ECL-0170  SMC130.6   6851 ED  00:32:30.83 -73:17:12.4
OGLE-SMC-ECL-0171  SMC133.7   6563 ED  00:32:32.65 -74:02:45.5
OGLE-SMC-ECL-0172  SMC130.6   5413 ED  00:32:33.17 -73:16:21.2
OGLE-SMC-ECL-0173  SMC133.5   6109 ED  00:32:38.58 -73:40:07.3
OGLE-SMC-ECL-0174  SMC133.5   5713 ED  00:32:38.82 -73:39:40.8
OGLE-SMC-ECL-0175  SMC130.7   7738 ED  00:32:41.76 -73:27:33.5
OGLE-SMC-ECL-0176  SMC131.5   3689 ED  00:32:42.79 -72:29:32.7
OGLE-SMC-ECL-0177  SMC133.5   6148 ED  00:32:55.05 -73:44:27.3
OGLE-SMC-ECL-0178  SMC130.7   8077 ED  00:32:55.48 -73:26:14.7
OGLE-SMC-ECL-0179  SMC130.8   6856 ED  00:32:57.57 -73:37:34.9
OGLE-SMC-ECL-0180  SMC131.7   4506 ED  00:33:01.00 -72:51:33.9
OGLE-SMC-ECL-0181  SMC130.6   6117 ED  00:33:01.84 -73:18:57.3
OGLE-SMC-ECL-0182  SMC133.8   4309 ED  00:33:05.07 -74:05:42.2
OGLE-SMC-ECL-0183  SMC133.5   5898 ED  00:33:06.90 -73:37:51.1
OGLE-SMC-ECL-0184  SMC130.6   7058 ED  00:33:09.16 -73:13:05.1
OGLE-SMC-ECL-0185  SMC133.6   5905 EC  00:33:16.15 -73:46:42.0
OGLE-SMC-ECL-0186  SMC131.6   4586 EC  00:33:17.50 -72:40:59.4
OGLE-SMC-ECL-0187  SMC133.6   7718 ED  00:33:22.35 -73:54:19.7
OGLE-SMC-ECL-0188  SMC130.7   6412 ED  00:33:26.97 -73:27:24.8
OGLE-SMC-ECL-0189  SMC133.6   6934 ED  00:33:31.41 -73:48:25.1
OGLE-SMC-ECL-0190  SMC131.5   2556 ED  00:33:32.13 -72:26:37.4
OGLE-SMC-ECL-0191  SMC133.6   5953 ED  00:33:34.49 -73:50:20.2
OGLE-SMC-ECL-0192  SMC134.4   1105 ED  00:33:34.71 -74:17:51.7
OGLE-SMC-ECL-0193  SMC130.6   7236 ED  00:33:38.56 -73:10:57.0
OGLE-SMC-ECL-0194  SMC133.3   1901 ED  00:33:39.17 -73:51:29.8
