OGLE-GD-ECL-00196  CAR116.8   7356 EC      10:36:57.51 -63:01:30.1                                     
OGLE-GD-ECL-00197  CAR116.6  26042 nonEC   10:36:57.84 -62:39:13.7                                     
OGLE-GD-ECL-00198  CAR118.7  10827 EC      10:36:58.02 -63:25:20.1                                     
OGLE-GD-ECL-00199  CAR118.8   2614 nonEC   10:36:58.68 -63:37:38.1                                     
OGLE-GD-ECL-00200  CAR118.6  10739 nonEC   10:36:59.84 -63:18:06.6                                     
OGLE-GD-ECL-00201  CAR118.5  20405 nonEC   10:37:00.01 -63:04:38.2                                     
OGLE-GD-ECL-00202  CAR118.7  10675 EC      10:37:00.11 -63:26:39.0                                     
OGLE-GD-ECL-00203  CAR118.7  18908 EC      10:37:00.52 -63:22:57.2                                     
OGLE-GD-ECL-00204  CAR118.6  10809 EC      10:37:00.85 -63:16:41.3                                     
OGLE-GD-ECL-00205  CAR118.8   2683 EC      10:37:00.91 -63:37:09.1                                     
OGLE-GD-ECL-00206  CAR118.5  11353 EC      10:37:01.62 -63:08:36.3                                     
OGLE-GD-ECL-00207  CAR116.2  19270 EC      10:37:02.71 -62:47:50.9                                     
OGLE-GD-ECL-00208  CAR116.4     52 nonEC   10:37:03.19 -62:33:56.9                                     
OGLE-GD-ECL-00209  CAR116.4     54 nonEC   10:37:03.92 -62:34:00.6                                     
OGLE-GD-ECL-00210  CAR118.8  17290 nonEC   10:37:03.94 -63:32:28.7                                     
OGLE-GD-ECL-00211  CAR118.5  11306 nonEC   10:37:04.18 -63:07:31.7                                     
OGLE-GD-ECL-00212  CAR116.3   9826 EC      10:37:04.35 -62:42:15.9                                     
OGLE-GD-ECL-00213  CAR118.5   2993 nonEC   10:37:06.27 -63:11:18.5                                     
OGLE-GD-ECL-00214  CAR118.5  11252 EC      10:37:06.89 -63:07:54.5                                     
OGLE-GD-ECL-00215  CAR116.3  31226 EC      10:37:07.35 -62:36:25.7                                     
OGLE-GD-ECL-00216  CAR116.2  29293 nonEC   10:37:07.99 -62:45:35.6                                     
