OGLE-SMC-CEP-0157  SMC133.6   5532        F  00:33:08.55 -73:52:04.8                       
OGLE-SMC-CEP-0158  SMC130.6   5271        F  00:33:14.57 -73:12:01.4                       
OGLE-SMC-CEP-0159  SMC130.7   6382       1O  00:33:16.24 -73:24:05.5                       
OGLE-SMC-CEP-0160  SMC131.8   3823       2O  00:33:16.95 -72:54:45.6                       
OGLE-SMC-CEP-0161  SMC131.7   3588       1O  00:33:17.78 -72:44:36.0                       
OGLE-SMC-CEP-0162  SMC133.5   6226        F  00:33:20.13 -73:44:11.3                       
OGLE-SMC-CEP-0163  SMC130.7   5950        F  00:33:23.02 -73:23:05.3                 V0175 HV1326
OGLE-SMC-CEP-0164  SMC133.5   5914        F  00:33:23.19 -73:40:50.1                       
OGLE-SMC-CEP-0165  SMC130.6   5539    1O/2O  00:33:28.69 -73:10:32.3                       
OGLE-SMC-CEP-0166  SMC133.5   5919       1O  00:33:31.16 -73:38:13.3                       
OGLE-SMC-CEP-0167  SMC132.5     85       1O  00:33:31.47 -70:56:53.2                       
OGLE-SMC-CEP-0168  SMC133.5   5921        F  00:33:31.81 -73:38:00.9                       
OGLE-SMC-CEP-0169  SMC131.7   3493        F  00:33:34.11 -72:45:45.6                       
OGLE-SMC-CEP-0170  SMC130.8   6218        F  00:33:37.88 -73:31:39.5                       
OGLE-SMC-CEP-0171  SMC133.2    115        F  00:33:39.83 -74:02:43.5                       
OGLE-SMC-CEP-0172  SMC130.5   4425       2O  00:33:42.98 -73:04:22.8                       
OGLE-SMC-CEP-0173  SMC133.3    330    1O/2O  00:33:54.87 -73:46:44.3                       
OGLE-SMC-CEP-0174  SMC133.2    279        F  00:33:57.23 -73:59:37.8                       
OGLE-SMC-CEP-0175  SMC133.3    362        F  00:34:08.60 -73:49:46.7                       
OGLE-SMC-CEP-0176  SMC130.4    134        F  00:34:09.85 -73:09:49.7                       
OGLE-SMC-CEP-0177  SMC130.2    360       1O  00:34:11.28 -73:25:52.7                       
OGLE-SMC-CEP-0178  SMC130.1    153     F/1O  00:34:11.53 -73:31:51.9                       
OGLE-SMC-CEP-0179  SMC130.1    359       1O  00:34:19.07 -73:33:15.9                       
OGLE-SMC-CEP-0180  SMC130.2    408       1O  00:34:26.12 -73:20:04.1                       
OGLE-SMC-CEP-0181  SMC133.2    152        F  00:34:28.58 -74:02:45.2                       
OGLE-SMC-CEP-0182  SMC130.3    186        F  00:34:32.84 -73:12:04.2                 V0178 HV1330
OGLE-SMC-CEP-0183  SMC133.2    353        F  00:34:33.39 -74:00:35.9                       
OGLE-SMC-CEP-0184  SMC130.3    191    1O/2O  00:34:34.99 -73:10:49.8                       
OGLE-SMC-CEP-0185  SMC130.2     75        F  00:34:35.20 -73:21:26.9                 V0179 HV1331
OGLE-SMC-CEP-0186  SMC131.1    256       1O  00:34:36.96 -73:01:21.7                       
OGLE-SMC-CEP-0187  SMC133.4    507       1O  00:34:36.98 -73:38:16.4                       
OGLE-SMC-CEP-0188  SMC133.1     59        F  00:34:37.98 -74:12:03.8                       
OGLE-SMC-CEP-0189  SMC134.4    276    1O/2O  00:34:40.14 -74:17:22.7                       
OGLE-SMC-CEP-0190  SMC133.4    214        F  00:34:41.97 -73:44:17.6                       
OGLE-SMC-CEP-0191  SMC133.2    162       1O  00:34:42.03 -74:01:36.4                       
OGLE-SMC-CEP-0192  SMC131.2    205       1O  00:34:43.91 -72:50:27.3                       
OGLE-SMC-CEP-0193  SMC130.4    165        F  00:34:44.37 -73:04:31.3                       
OGLE-SMC-CEP-0194  SMC130.4    168        F  00:34:46.03 -73:05:45.9                       
OGLE-SMC-CEP-0195  SMC130.2    213        F  00:34:48.07 -73:28:15.7                       
OGLE-SMC-CEP-0196  SMC130.4    175        F  00:34:49.51 -73:06:13.2                       
OGLE-SMC-CEP-0197  SMC130.4    179       1O  00:34:50.07 -73:03:51.2                       
OGLE-SMC-CEP-0198  SMC131.2    220       1O  00:34:51.99 -72:45:10.2                       
OGLE-SMC-CEP-0199  SMC133.3    467        F  00:34:54.30 -73:46:47.9                       
OGLE-SMC-CEP-0200  SMC134.4     59        F  00:34:56.69 -74:18:35.7                       
OGLE-SMC-CEP-0201  SMC133.2    411       1O  00:34:56.80 -74:00:28.3                       
OGLE-SMC-CEP-0202  SMC130.1    209       1O  00:35:00.43 -73:34:44.9                       
OGLE-SMC-CEP-0203  SMC130.2    236        F  00:35:02.77 -73:26:26.5                       
OGLE-SMC-CEP-0204  SMC130.4    199       1O  00:35:05.50 -73:06:21.7                       
OGLE-SMC-CEP-0205  SMC130.3    223        F  00:35:07.21 -73:14:40.4                       
OGLE-SMC-CEP-0206  SMC133.3    231        F  00:35:09.58 -73:49:03.8                       
OGLE-SMC-CEP-0207  SMC133.2    190       1O  00:35:10.37 -73:55:12.5                       
