OGLE-BLG-RRLYR-00105  RRab  17:10:22.33 -31:46:10.7                   BLG365.4.48749                  
OGLE-BLG-RRLYR-00106  RRc   17:10:24.25 -31:52:19.9                   BLG365.3.112362                 
OGLE-BLG-RRLYR-00107  RRc   17:10:25.57 -31:53:58.3                   BLG365.3.82590                  
OGLE-BLG-RRLYR-00108  RRc   17:10:28.63 -32:01:21.8                   BLG365.2.116745                 
OGLE-BLG-RRLYR-00109  RRab  17:10:30.71 -31:55:18.3                   BLG365.3.51027                  
OGLE-BLG-RRLYR-00110  RRab  17:10:31.86 -33:14:14.9                   BLG332.1.39725                  
OGLE-BLG-RRLYR-00111  RRab  17:10:33.96 -32:50:28.7                   BLG332.4.8361                   
OGLE-BLG-RRLYR-00112  RRab  17:10:35.04 -32:00:52.7                   BLG365.2.120798                 
OGLE-BLG-RRLYR-00113  RRab  17:10:37.91 -32:06:01.6                   BLG365.2.56956                  
OGLE-BLG-RRLYR-00114  RRab  17:10:38.88 -33:13:12.0                   BLG332.1.74924                  
OGLE-BLG-RRLYR-00115  RRc   17:10:42.91 -33:06:24.0                   BLG332.2.45272                  
OGLE-BLG-RRLYR-00116  RRab  17:10:43.28 -31:42:25.8                   BLG365.4.114894                 
OGLE-BLG-RRLYR-00117  RRab  17:10:46.01 -33:17:20.9                   BLG332.1.15350                  
OGLE-BLG-RRLYR-00118  RRc   17:10:49.01 -32:45:37.9                   BLG332.4.85957                  
OGLE-BLG-RRLYR-00119  RRab  17:10:49.68 -32:05:41.0                   BLG365.2.61346                  
OGLE-BLG-RRLYR-00120  RRc   17:10:50.20 -31:48:20.6                   BLG365.4.26491                  
OGLE-BLG-RRLYR-00121  RRab  17:10:51.21 -32:12:32.1                   BLG365.1.88143                  
OGLE-BLG-RRLYR-00122  RRab  17:10:53.12 -31:54:45.9                                                   
OGLE-BLG-RRLYR-00123  RRab  17:10:53.42 -32:06:20.4                                                   
OGLE-BLG-RRLYR-00124  RRc   17:10:55.23 -32:47:26.2                   BLG332.4.50806                  
OGLE-BLG-RRLYR-00125  RRab  17:10:57.79 -32:46:58.8                   BLG332.4.55117                  
OGLE-BLG-RRLYR-00126  RRc   17:10:58.75 -33:09:18.3                   BLG332.1.114298                 
OGLE-BLG-RRLYR-00127  RRab  17:10:59.84 -32:57:14.9                   BLG332.3.56740                  
OGLE-BLG-RRLYR-00128  RRab  17:11:02.54 -33:02:50.3                   BLG332.2.89662                  
OGLE-BLG-RRLYR-00129  RRab  17:11:07.28 -32:45:25.1                   BLG332.4.94861                  
OGLE-BLG-RRLYR-00130  RRab  17:11:09.17 -32:51:18.9                   BLG332.3.129584                 
OGLE-BLG-RRLYR-00131  RRc   17:11:09.62 -33:15:53.8                   BLG332.1.22941                  
OGLE-BLG-RRLYR-00132  RRc   17:11:11.30 -32:57:58.8                   BLG332.3.26194                  
OGLE-BLG-RRLYR-00133  RRab  17:11:15.21 -32:45:46.7                   BLG332.4.95031                  
OGLE-BLG-RRLYR-00134  RRc   17:11:15.38 -32:59:22.4                   BLG332.3.26127                  
OGLE-BLG-RRLYR-00135  RRab  17:11:21.11 -32:50:54.0                   BLG332.3.133925                 
OGLE-BLG-RRLYR-00136  RRab  17:11:21.91 -32:42:31.7                   BLG332.4.132190                 
OGLE-BLG-RRLYR-00137  RRc   17:11:23.49 -32:50:18.8                   BLG332.4.29443                  
OGLE-BLG-RRLYR-00138  RRab  17:11:25.70 -33:16:44.0                   BLG332.1.26859                  
OGLE-BLG-RRLYR-00139  RRab  17:12:16.86 -32:06:07.4                   BLG364.7.32509                  
OGLE-BLG-RRLYR-00140  RRc   17:12:20.28 -31:46:29.5                   BLG364.5.32340                  
OGLE-BLG-RRLYR-00141  RRab  17:12:23.76 -32:07:10.0                   BLG364.7.3953                   
OGLE-BLG-RRLYR-00142  RRc   17:12:25.64 -29:07:47.7                   BLG360.7.43                     
OGLE-BLG-RRLYR-00143  RRab  17:12:26.60 -29:08:28.1                   BLG360.7.19                     
OGLE-BLG-RRLYR-00144  RRc   17:12:28.74 -32:13:07.3                   BLG364.8.71970                  
OGLE-BLG-RRLYR-00145  RRab  17:12:29.25 -31:52:29.8                   BLG364.6.103938                 
OGLE-BLG-RRLYR-00146  RRab  17:12:30.45 -29:52:44.1                   BLG363.8.283                    
OGLE-BLG-RRLYR-00147  RRab  17:12:32.67 -28:44:33.7                   BLG360.5.58372                  V0365 Oph
OGLE-BLG-RRLYR-00148  RRab  17:12:33.20 -29:22:12.9                   BLG363.5.34411                  
OGLE-BLG-RRLYR-00149  RRab  17:12:33.92 -29:13:47.4                   BLG360.8.29543                  
OGLE-BLG-RRLYR-00150  RRab  17:12:34.40 -29:35:45.8                   BLG363.7.103516                 
OGLE-BLG-RRLYR-00151  RRab  17:12:38.36 -29:04:22.2                   BLG360.7.63175                  
OGLE-BLG-RRLYR-00152  RRc   17:12:39.30 -28:46:47.0                   BLG360.5.31768                  
OGLE-BLG-RRLYR-00153  RRc   17:12:39.63 -29:17:20.5                   BLG360.8.3740                   
OGLE-BLG-RRLYR-00154  RRc   17:12:41.55 -28:49:35.5                   BLG360.5.3605                   
OGLE-BLG-RRLYR-00155  RRab  17:12:42.28 -32:07:12.6                   BLG364.7.8287                   
OGLE-BLG-RRLYR-00156  RRc   17:12:42.35 -29:35:49.9                   BLG363.7.103501                 
OGLE-BLG-RRLYR-00157  RRab  17:12:43.02 -29:36:50.6                   BLG363.7.103424                 
OGLE-BLG-RRLYR-00158  RRab  17:12:44.25 -29:37:30.9                   BLG363.7.70293                  V2141 Oph
OGLE-BLG-RRLYR-00159  RRab  17:12:48.18 -28:52:30.9                   BLG360.6.95338                  
OGLE-BLG-RRLYR-00160  RRab  17:12:50.18 -29:01:20.7                   BLG360.7.96397                  V2142 Oph
OGLE-BLG-RRLYR-00161  RRab  17:12:51.79 -31:55:45.4                   BLG364.6.45564                  
OGLE-BLG-RRLYR-00162  RRab  17:12:53.70 -29:28:41.1  BLG617.25.99557  BLG363.6.76623                  
OGLE-BLG-RRLYR-00163  RRab  17:12:56.29 -31:47:45.3                   BLG364.5.47970                  
OGLE-BLG-RRLYR-00164  RRc   17:12:56.68 -28:47:55.4                   BLG360.5.39404                  
OGLE-BLG-RRLYR-00165  RRab  17:13:01.32 -32:01:55.0                   BLG364.7.111214                 
OGLE-BLG-RRLYR-00166  RRab  17:13:03.59 -32:10:45.6                   BLG364.8.118783                 
OGLE-BLG-RRLYR-00167  RRc   17:13:04.23 -29:42:15.9  BLG617.25.54022  BLG363.7.12243                  
OGLE-BLG-RRLYR-00168  RRc   17:13:06.22 -31:49:51.2                   BLG364.5.19571                  
OGLE-BLG-RRLYR-00169  RRab  17:13:06.38 -32:10:03.4                   BLG364.8.122754                 
OGLE-BLG-RRLYR-00170  RRc   17:13:07.54 -29:21:14.2                   BLG363.5.85794                  
OGLE-BLG-RRLYR-00171  RRab  17:13:09.30 -32:06:52.2                   BLG364.7.20414                  
OGLE-BLG-RRLYR-00172  RRab  17:13:09.30 -29:27:45.7  BLG617.25.74631  BLG363.6.118194                 
OGLE-BLG-RRLYR-00173  RRc   17:13:11.91 -31:58:02.0                   BLG364.6.20824                  
OGLE-BLG-RRLYR-00174  RRc   17:13:12.58 -28:49:32.5                   BLG360.5.13929                  
OGLE-BLG-RRLYR-00175  RRab  17:13:13.11 -28:45:15.7  BLG616.16.477    BLG360.5.73640                  
OGLE-BLG-RRLYR-00176  RRab  17:13:17.35 -32:01:12.1                   BLG364.7.118561                 
OGLE-BLG-RRLYR-00177  RRab  17:13:18.66 -28:58:40.3                   BLG360.6.16517                  NSV 21131
OGLE-BLG-RRLYR-00178  RRab  17:13:19.51 -28:53:50.4                   BLG360.6.76071                  
OGLE-BLG-RRLYR-00179  RRab  17:13:21.03 -29:09:22.1                   BLG360.8.109962                 V2149 Oph
OGLE-BLG-RRLYR-00180  RRc   17:13:21.38 -29:07:32.3                   BLG360.7.17324                  
OGLE-BLG-RRLYR-00181  RRab  17:13:23.22 -29:45:27.6  BLG617.16.21408  BLG363.8.118408                 
OGLE-BLG-RRLYR-00182  RRab  17:13:25.46 -32:02:31.3                   BLG364.7.88416                  
OGLE-BLG-RRLYR-00183  RRab  17:13:26.15 -29:41:05.4  BLG617.25.2229   BLG363.7.53511                  V2150 Oph
OGLE-BLG-RRLYR-00184  RRab  17:13:26.30 -29:44:44.2  BLG617.16.24409  BLG363.8.118183                 V2151 Oph
OGLE-BLG-RRLYR-00185  RRc   17:13:26.63 -29:07:03.8                   BLG360.7.17349                  
OGLE-BLG-RRLYR-00186  RRc   17:13:29.71 -29:47:45.8  BLG617.16.20812  BLG363.8.91614                  
OGLE-BLG-RRLYR-00187  RRab  17:13:31.44 -32:17:00.8                   BLG364.8.29505                  
OGLE-BLG-RRLYR-00188  RRab  17:13:31.96 -28:53:15.3                   BLG360.6.80115                  
OGLE-BLG-RRLYR-00189  RRab  17:13:33.70 -31:46:05.1                   BLG364.5.60397                  
OGLE-BLG-RRLYR-00190  RRab  17:13:34.31 -31:50:30.9                   BLG364.5.28234                  
OGLE-BLG-RRLYR-00191  RRc   17:13:35.19 -31:59:05.7                   BLG364.6.28694                  
OGLE-BLG-RRLYR-00192  RRab  17:13:39.34 -28:44:44.1  BLG616.15.54935  BLG360.5.84734                  
OGLE-BLG-RRLYR-00193  RRab  17:13:41.05 -32:00:08.5                   BLG364.2.105472                 
OGLE-BLG-RRLYR-00194  RRab  17:13:42.05 -29:06:04.1  BLG616.07.57959  BLG360.7.55285                  NSV 21148
OGLE-BLG-RRLYR-00195  RRab  17:13:42.23 -28:52:32.3  BLG616.07.100622 BLG360.6.115123                 
OGLE-BLG-RRLYR-00196  RRab  17:13:42.87 -32:07:00.9                   BLG364.2.124                    
OGLE-BLG-RRLYR-00197  RRab  17:13:43.73 -29:49:17.5  BLG617.15.73877  BLG363.8.62515                  
OGLE-BLG-RRLYR-00198  RRc   17:13:44.72 -29:14:30.0  BLG617.32.66339  BLG360.8.57443                  
OGLE-BLG-RRLYR-00199  RRab  17:13:45.80 -29:42:35.1  BLG617.24.60255                                  V2154 Oph
OGLE-BLG-RRLYR-00200  RRc   17:13:46.63 -28:58:51.6  BLG616.07.71671  BLG360.6.23585                  
OGLE-BLG-RRLYR-00201  RRab  17:13:47.24 -29:32:18.9  BLG617.24.75352  BLG363.3.38786                  V2155 Oph
OGLE-BLG-RRLYR-00202  RRc   17:13:47.35 -32:02:04.2                   BLG364.2.69225                  
OGLE-BLG-RRLYR-00203  RRc   17:13:48.49 -29:23:15.6  BLG617.32.53252  BLG363.4.40608                  
OGLE-BLG-RRLYR-00204  RRab  17:13:50.14 -28:54:35.4  BLG616.07.85834  BLG360.3.66893                  
OGLE-BLG-RRLYR-00205  RRab  17:13:51.15 -29:51:45.3  BLG617.15.70138  BLG363.1.73                     
OGLE-BLG-RRLYR-00206  RRab  17:13:51.21 -32:07:47.9                   BLG364.2.3771                   
