OGLE-BLG-RRLYR-00150  BLG363.7 103516 RRab  17:12:34.40 -29:35:45.8                                             
OGLE-BLG-RRLYR-00151  BLG360.7  63175 RRab  17:12:38.36 -29:04:22.2                                             
OGLE-BLG-RRLYR-00152  BLG360.5  31768 RRc   17:12:39.30 -28:46:47.0                                             
OGLE-BLG-RRLYR-00153  BLG360.8   3740 RRc   17:12:39.63 -29:17:20.5                                             
OGLE-BLG-RRLYR-00154  BLG360.5   3605 RRc   17:12:41.55 -28:49:35.5                                             
OGLE-BLG-RRLYR-00155  BLG364.7   8287 RRab  17:12:42.28 -32:07:12.6                                             
OGLE-BLG-RRLYR-00156  BLG363.7 103501 RRc   17:12:42.35 -29:35:49.9                                             
OGLE-BLG-RRLYR-00157  BLG363.7 103424 RRab  17:12:43.02 -29:36:50.6                                             
OGLE-BLG-RRLYR-00158  BLG363.7  70293 RRab  17:12:44.25 -29:37:30.9                                 V2141 Oph   
OGLE-BLG-RRLYR-00159  BLG360.6  95338 RRab  17:12:48.18 -28:52:30.9                                             
OGLE-BLG-RRLYR-00160  BLG360.7  96397 RRab  17:12:50.18 -29:01:20.7                                 V2142 Oph   
OGLE-BLG-RRLYR-00161  BLG364.6  45564 RRab  17:12:51.79 -31:55:45.4                                             
OGLE-BLG-RRLYR-00162  BLG363.6  76623 RRab  17:12:53.70 -29:28:41.1                                             
OGLE-BLG-RRLYR-00163  BLG364.5  47970 RRab  17:12:56.29 -31:47:45.3                                             
OGLE-BLG-RRLYR-00164  BLG360.5  39404 RRc   17:12:56.68 -28:47:55.4                                             
OGLE-BLG-RRLYR-00165  BLG364.7 111214 RRab  17:13:01.32 -32:01:55.0                                             
OGLE-BLG-RRLYR-00166  BLG364.8 118783 RRab  17:13:03.59 -32:10:45.6                                             
OGLE-BLG-RRLYR-00167  BLG363.7  12243 RRc   17:13:04.22 -29:42:16.0                                             
OGLE-BLG-RRLYR-00168  BLG364.5  19571 RRc   17:13:06.22 -31:49:51.2                                             
OGLE-BLG-RRLYR-00169  BLG364.8 122754 RRab  17:13:06.38 -32:10:03.4                                             
OGLE-BLG-RRLYR-00170  BLG363.5  85794 RRc   17:13:07.54 -29:21:14.2                                             
OGLE-BLG-RRLYR-00171  BLG364.7  20414 RRab  17:13:09.30 -32:06:52.2                                             
OGLE-BLG-RRLYR-00172  BLG363.6 118194 RRab  17:13:09.30 -29:27:45.7                                             
