OGLE-SMC-LPV-06037  SMC101.8  28749  OSARG O  00:46:45.93 -72:43:45.4 SMC_SC4_94254                        
OGLE-SMC-LPV-06038  SMC101.7      4  OSARG O  00:46:46.21 -72:40:01.5 SMC_SC4_96933                        
OGLE-SMC-LPV-06039  SMC100.7    124  OSARG O  00:46:46.25 -73:17:18.0 SMC_SC4_63404                        
OGLE-SMC-LPV-06040  SMC103.7  13265  OSARG O  00:46:46.25 -73:44:53.1                                      
OGLE-SMC-LPV-06041  SMC103.8  10833  OSARG O  00:46:46.29 -73:54:26.4                                      
OGLE-SMC-LPV-06042  SMC103.5  24056  OSARG O  00:46:46.38 -73:27:59.9 SMC_SC4_53818                        
OGLE-SMC-LPV-06043  SMC104.5     47  OSARG O  00:46:46.43 -74:04:39.9                                      
OGLE-SMC-LPV-06044  SMC100.6     84  OSARG O  00:46:46.52 -73:07:52.4 SMC_SC4_71528                        
OGLE-SMC-LPV-06045  SMC100.7    125  OSARG O  00:46:46.65 -73:16:26.5 SMC_SC4_63414                        
OGLE-SMC-LPV-06046  SMC100.6  31707  OSARG O  00:46:46.70 -72:59:52.2 SMC_SC4_81945                        
OGLE-SMC-LPV-06047  SMC104.7      8  OSARG O  00:46:46.81 -74:24:37.8                                      
OGLE-SMC-LPV-06048  SMC104.6     38  OSARG O  00:46:46.98 -74:16:16.0                                      
OGLE-SMC-LPV-06049  SMC103.5     28  OSARG O  00:46:47.09 -73:32:15.0 SMC_SC4_49176                        
OGLE-SMC-LPV-06050  SMC101.6  16914  SRV   C  00:46:47.15 -72:27:38.1                 208.15746.4          
OGLE-SMC-LPV-06051  SMC101.6  16913  SRV   O  00:46:47.25 -72:23:59.1                 208.15747.2          
OGLE-SMC-LPV-06052  SMC101.6  16921  OSARG O  00:46:47.28 -72:27:20.0                                      
OGLE-SMC-LPV-06053  SMC104.5     48  OSARG O  00:46:47.33 -74:06:23.7                                      
OGLE-SMC-LPV-06054  SMC100.7  34894  OSARG O  00:46:47.36 -73:10:08.5 SMC_SC4_71502                        
OGLE-SMC-LPV-06055  SMC100.5     79  OSARG O  00:46:47.38 -72:57:55.0 SMC_SC4_81987                        
OGLE-SMC-LPV-06056  SMC100.6  31708  OSARG O  00:46:47.70 -73:01:00.7 SMC_SC4_78532                        
OGLE-SMC-LPV-06057  SMC101.8     16  OSARG C  00:46:47.83 -72:49:21.7 SMC_SC4_91551                        
OGLE-SMC-LPV-06058  SMC102.8     24  OSARG O  00:46:47.90 -72:06:49.2                                      
OGLE-SMC-LPV-06059  SMC100.6     88  OSARG O  00:46:47.94 -73:07:08.7 SMC_SC4_75249                        
OGLE-SMC-LPV-06060  SMC100.7     48  SRV   C  00:46:48.03 -73:17:09.4 SMC_SC4_63374                        
OGLE-SMC-LPV-06061  SMC102.7     22  OSARG O  00:46:48.08 -72:02:13.9                                      
OGLE-SMC-LPV-06062  SMC101.6  16946  OSARG O  00:46:48.10 -72:24:15.6                                      
OGLE-SMC-LPV-06063  SMC100.6     34  SRV   C  00:46:48.14 -73:04:03.2 SMC_SC4_75242   212.15737.16         
OGLE-SMC-LPV-06064  SMC100.6  31753  OSARG O  00:46:48.15 -73:00:28.3 SMC_SC4_78565                        
OGLE-SMC-LPV-06065  SMC103.6     56  OSARG O  00:46:48.38 -73:39:30.9                                      
OGLE-SMC-LPV-06066  SMC100.6     87  OSARG O  00:46:48.52 -73:03:48.9 SMC_SC4_78538                        
OGLE-SMC-LPV-06067  SMC101.5     42  OSARG O  00:46:48.56 -72:23:07.1                                      
OGLE-SMC-LPV-06068  SMC100.8  30254  OSARG O  00:46:48.69 -73:20:50.3 SMC_SC4_60138                        
OGLE-SMC-LPV-06069  SMC101.7     16  SRV   O  00:46:48.74 -72:39:26.4 SMC_SC4_96940                        
OGLE-SMC-LPV-06070  SMC101.8  28711  Mira  O  00:46:48.77 -72:45:50.2 SMC_SC4_94207                        
OGLE-SMC-LPV-06071  SMC104.7     80  OSARG O  00:46:48.84 -74:19:49.9                                      
OGLE-SMC-LPV-06072  SMC100.6  31688  OSARG C  00:46:48.86 -73:03:25.5 SMC_SC4_78512                        
OGLE-SMC-LPV-06073  SMC103.5     68  OSARG O  00:46:49.04 -73:32:42.9 SMC_SC4_49199                        
OGLE-SMC-LPV-06074  SMC101.7     17  OSARG O  00:46:49.07 -72:41:59.1 SMC_SC4_96934                        
OGLE-SMC-LPV-06075  SMC103.7     16  OSARG O  00:46:49.16 -73:49:22.4                                      
OGLE-SMC-LPV-06076  SMC100.7    128  OSARG O  00:46:49.26 -73:14:34.8 SMC_SC4_63443                        
OGLE-SMC-LPV-06077  SMC103.5     29  OSARG O  00:46:49.27 -73:32:30.7 SMC_SC4_49202                        
OGLE-SMC-LPV-06078  SMC100.7  34806  OSARG C  00:46:49.37 -73:12:07.0 SMC_SC4_67141                        
OGLE-SMC-LPV-06079  SMC101.6     11  OSARG O  00:46:49.45 -72:31:26.3                                      
OGLE-SMC-LPV-06080  SMC100.8    102  OSARG O  00:46:49.48 -73:24:17.9 SMC_SC4_56782                        
OGLE-SMC-LPV-06081  SMC103.7  13266  OSARG O  00:46:49.61 -73:46:17.1                                      
OGLE-SMC-LPV-06082  SMC100.6      8  OSARG O  00:46:49.76 -73:08:14.3 SMC_SC4_71466                        
OGLE-SMC-LPV-06083  SMC104.5     49  OSARG O  00:46:49.92 -74:07:54.9                                      
OGLE-SMC-LPV-06084  SMC102.5      7  OSARG O  00:46:49.96 -71:42:39.5                                      
OGLE-SMC-LPV-06085  SMC100.7  34838  OSARG O  00:46:50.12 -73:11:02.8 SMC_SC4_67169                        
OGLE-SMC-LPV-06086  SMC100.7  34897  OSARG O  00:46:50.32 -73:10:49.4 SMC_SC4_71492                        
OGLE-SMC-LPV-06087  SMC102.8     26  OSARG O  00:46:50.45 -72:09:14.7                                      
OGLE-SMC-LPV-06088  SMC100.8      8  OSARG C  00:46:50.50 -73:25:39.7 SMC_SC4_53809   212.15731.15         
OGLE-SMC-LPV-06089  SMC102.5    195  SRV   C  00:46:50.78 -71:47:39.4                                      
OGLE-SMC-LPV-06090  SMC103.5  24059  OSARG O  00:46:50.89 -73:28:44.6 SMC_SC4_51363                        
OGLE-SMC-LPV-06091  SMC104.5     50  OSARG O  00:46:50.99 -74:08:23.1                                      
OGLE-SMC-LPV-06092  SMC102.7     60  OSARG O  00:46:51.01 -72:05:31.1                                      
OGLE-SMC-LPV-06093  SMC101.5     15  OSARG O  00:46:51.13 -72:19:51.2                                      
OGLE-SMC-LPV-06094  SMC100.6      9  OSARG C  00:46:51.26 -73:04:55.0 SMC_SC4_75223                        
OGLE-SMC-LPV-06095  SMC101.5     14  SRV   O  00:46:51.28 -72:19:10.6                 208.15748.4          
OGLE-SMC-LPV-06096  SMC101.6     13  OSARG O  00:46:51.28 -72:30:03.5                                      
OGLE-SMC-LPV-06097  SMC104.7     32  OSARG O  00:46:51.40 -74:25:26.1                                      
OGLE-SMC-LPV-06098  SMC100.7    131  OSARG O  00:46:51.42 -73:13:50.4 SMC_SC4_67181                        
OGLE-SMC-LPV-06099  SMC100.5  31404  OSARG O  00:46:51.49 -72:53:38.8 SMC_SC4_85200                        
OGLE-SMC-LPV-06100  SMC101.5  12242  OSARG O  00:46:51.76 -72:18:16.6                                      
OGLE-SMC-LPV-06101  SMC100.6     38  OSARG O  00:46:52.16 -73:07:42.0 SMC_SC4_71486   212.15736.31         
OGLE-SMC-LPV-06102  SMC104.6     39  OSARG O  00:46:52.28 -74:15:50.7                                      
OGLE-SMC-LPV-06103  SMC103.8  10805  OSARG O  00:46:52.47 -73:54:19.7                                      
OGLE-SMC-LPV-06104  SMC103.5     72  OSARG O  00:46:52.54 -73:30:33.9 SMC_SC4_51349                        
OGLE-SMC-LPV-06105  SMC101.8     95  OSARG O  00:46:52.61 -72:51:06.6 SMC_SC4_88477                        
OGLE-SMC-LPV-06106  SMC100.7  34901  OSARG O  00:46:52.64 -73:12:02.4 SMC_SC4_67209                        
OGLE-SMC-LPV-06107  SMC103.5     73  OSARG O  00:46:52.67 -73:32:35.9 SMC_SC4_49200                        
OGLE-SMC-LPV-06108  SMC103.6     23  OSARG O  00:46:52.78 -73:41:24.5                                      
OGLE-SMC-LPV-06109  SMC100.6  31757  Mira  C  00:46:52.88 -73:02:05.8 SMC_SC4_78550                        
OGLE-SMC-LPV-06110  SMC101.5     44  OSARG O  00:46:52.90 -72:23:37.5                                      
OGLE-SMC-LPV-06111  SMC103.6  17432  OSARG O  00:46:52.95 -73:35:54.6                                      
OGLE-SMC-LPV-06112  SMC100.5     20  OSARG O  00:46:52.98 -72:55:21.6 SMC_SC4_85204                        
OGLE-SMC-LPV-06113  SMC100.5     21  OSARG O  00:46:53.33 -72:57:43.4 SMC_SC4_81954                        
OGLE-SMC-LPV-06114  SMC100.8      9  OSARG O  00:46:53.59 -73:22:50.2 SMC_SC4_56751                        
OGLE-SMC-LPV-06115  SMC100.7  34841  OSARG O  00:46:53.83 -73:11:13.9 SMC_SC4_67166                        
OGLE-SMC-LPV-06116  SMC103.5     75  OSARG O  00:46:54.25 -73:31:49.7 SMC_SC4_51340                        
OGLE-SMC-LPV-06117  SMC100.5  31405  OSARG O  00:46:54.84 -72:52:37.8 SMC_SC4_88437                        
OGLE-SMC-LPV-06118  SMC103.6  17433  OSARG O  00:46:54.88 -73:35:03.2 SMC_SC4_49166                        
OGLE-SMC-LPV-06119  SMC101.6  16923  OSARG O  00:46:55.05 -72:26:33.3                                      
OGLE-SMC-LPV-06120  SMC102.8     28  OSARG O  00:46:55.14 -72:11:57.7                                      
OGLE-SMC-LPV-06121  SMC104.5     52  OSARG O  00:46:55.16 -74:04:56.6                                      
OGLE-SMC-LPV-06122  SMC100.6     40  SRV   C  00:46:55.28 -73:08:03.5 SMC_SC4_71485   212.15793.42         
OGLE-SMC-LPV-06123  SMC101.8     98  OSARG O  00:46:55.28 -72:50:13.3 SMC_SC4_88487                        
OGLE-SMC-LPV-06124  SMC100.7  34904  OSARG O  00:46:55.51 -73:12:13.9 SMC_SC4_67206                        
OGLE-SMC-LPV-06125  SMC100.8    108  OSARG O  00:46:55.64 -73:26:15.8 SMC_SC4_53833                        
OGLE-SMC-LPV-06126  SMC103.7   3259  OSARG O  00:46:56.03 -73:52:21.9                                      
OGLE-SMC-LPV-06127  SMC101.6  16915  OSARG O  00:46:56.16 -72:24:21.3                                      
OGLE-SMC-LPV-06128  SMC100.5     89  OSARG O  00:46:56.21 -72:58:45.8 SMC_SC4_81975                        
OGLE-SMC-LPV-06129  SMC103.6  17434  OSARG O  00:46:56.41 -73:35:38.7 SMC_SC4_49161                        
OGLE-SMC-LPV-06130  SMC101.5  12230  OSARG O  00:46:56.44 -72:17:09.5                                      
OGLE-SMC-LPV-06131  SMC102.8     29  OSARG O  00:46:56.63 -72:10:08.9                                      
OGLE-SMC-LPV-06132  SMC100.7  34908  OSARG O  00:46:56.77 -73:11:14.3 SMC_SC4_67218                        
OGLE-SMC-LPV-06133  SMC100.6  31713  OSARG O  00:46:56.93 -73:01:47.8 SMC_SC4_78556                        
OGLE-SMC-LPV-06134  SMC101.8  28695  OSARG O  00:46:56.97 -72:43:32.1 SMC_SC4_94214                        
OGLE-SMC-LPV-06135  SMC103.5  24003  OSARG O  00:46:57.01 -73:28:19.6 SMC_SC4_53800                        
OGLE-SMC-LPV-06136  SMC100.6     10  OSARG C  00:46:57.01 -73:06:18.3 SMC_SC4_75224                        
OGLE-SMC-LPV-06137  SMC100.5  31472  OSARG O  00:46:57.04 -72:52:04.3 SMC_SC4_88470                        
OGLE-SMC-LPV-06138  SMC100.5     91  OSARG O  00:46:57.14 -72:57:36.2 SMC_SC4_81989                        
OGLE-SMC-LPV-06139  SMC100.8  30090  OSARG O  00:46:57.21 -73:20:20.4 SMC_SC4_60074                        
OGLE-SMC-LPV-06140  SMC103.7  16841  OSARG O  00:46:57.27 -73:47:15.2                                      
OGLE-SMC-LPV-06141  SMC102.6     20  SRV   O  00:46:57.29 -71:52:20.2                                      
OGLE-SMC-LPV-06142  SMC104.6     42  OSARG O  00:46:57.49 -74:16:36.4                                      
OGLE-SMC-LPV-06143  SMC100.6  31760  OSARG O  00:46:57.50 -73:02:41.5 SMC_SC4_78545                        
OGLE-SMC-LPV-06144  SMC101.6     15  SRV   C  00:46:57.52 -72:32:24.9                 208.15802.5          
OGLE-SMC-LPV-06145  SMC100.5  31432  OSARG O  00:46:57.54 -72:51:15.1 SMC_SC4_88454                        
OGLE-SMC-LPV-06146  SMC102.8     87  OSARG O  00:46:57.83 -72:09:53.0                                      
OGLE-SMC-LPV-06147  SMC100.7  34909  OSARG O  00:46:57.93 -73:08:33.1 SMC_SC4_71516                        
OGLE-SMC-LPV-06148  SMC100.6  31897  OSARG O  00:46:58.51 -72:59:24.7 SMC_SC4_82020                        
OGLE-SMC-LPV-06149  SMC101.8  28708  SRV   C  00:46:58.61 -72:44:08.0 SMC_SC4_94221   208.15799.15         
OGLE-SMC-LPV-06150  SMC100.5     95  OSARG O  00:46:58.73 -72:56:25.2 SMC_SC4_85213                        
OGLE-SMC-LPV-06151  SMC100.6  31715  SRV   C  00:46:58.74 -73:03:20.8 SMC_SC4_78520   212.15794.38         
OGLE-SMC-LPV-06152  SMC102.8     88  OSARG O  00:46:58.77 -72:07:40.8                                      
OGLE-SMC-LPV-06153  SMC100.7    139  OSARG O  00:46:58.83 -73:14:38.3 SMC_SC4_113599                       
OGLE-SMC-LPV-06154  SMC100.5     93  OSARG O  00:46:58.84 -72:54:37.0 SMC_SC4_85239                        
OGLE-SMC-LPV-06155  SMC102.8      6  OSARG C  00:46:58.97 -72:12:15.7                                      
OGLE-SMC-LPV-06156  SMC100.8   6947  SRV   C  00:46:59.11 -73:25:18.8 SMC_SC4_103679  212.15788.31         
OGLE-SMC-LPV-06157  SMC100.6    102  OSARG O  00:46:59.15 -73:08:10.7 SMC_SC4_120828                       
OGLE-SMC-LPV-06158  SMC102.7     23  OSARG O  00:46:59.43 -72:04:00.6                                      
OGLE-SMC-LPV-06159  SMC104.8      9  OSARG C  00:46:59.48 -74:29:55.8                                      
OGLE-SMC-LPV-06160  SMC101.7     19  OSARG O  00:46:59.49 -72:41:02.9 SMC_SC4_96936                        
OGLE-SMC-LPV-06161  SMC100.8  37109  SRV   C  00:46:59.55 -73:21:23.4 SMC_SC4_110278  212.15789.40         
OGLE-SMC-LPV-06162  SMC101.8  28766  OSARG O  00:46:59.70 -72:44:23.3 SMC_SC4_142780                       
OGLE-SMC-LPV-06163  SMC103.6   4301  OSARG O  00:46:59.83 -73:41:26.9                                      
OGLE-SMC-LPV-06164  SMC100.5     23  OSARG O  00:46:59.96 -72:58:29.7 SMC_SC4_130996                       
OGLE-SMC-LPV-06165  SMC103.8   2700  OSARG O  00:47:00.05 -74:00:44.1                                      
OGLE-SMC-LPV-06166  SMC101.5     16  OSARG O  00:47:00.10 -72:19:52.2                                      
OGLE-SMC-LPV-06167  SMC100.5     22  OSARG O  00:47:00.15 -72:56:06.0 SMC_SC4_134235                       
OGLE-SMC-LPV-06168  SMC100.8  37152  OSARG O  00:47:00.21 -73:20:49.3 SMC_SC4_110302                       
OGLE-SMC-LPV-06169  SMC104.6     43  OSARG O  00:47:00.28 -74:14:32.3                                      
OGLE-SMC-LPV-06170  SMC103.6   4282  OSARG O  00:47:00.33 -73:40:32.1                                      
OGLE-SMC-LPV-06171  SMC102.5     37  OSARG O  00:47:00.35 -71:41:29.3                                      
OGLE-SMC-LPV-06172  SMC101.5     45  OSARG O  00:47:00.46 -72:23:34.9                                      
OGLE-SMC-LPV-06173  SMC100.7   8539  OSARG O  00:47:00.68 -73:14:14.7 SMC_SC4_116952                       
OGLE-SMC-LPV-06174  SMC103.7   3270  OSARG O  00:47:00.70 -73:50:45.5                                      
OGLE-SMC-LPV-06175  SMC103.5  30031  SRV   C  00:47:00.74 -73:29:50.2 SMC_SC4_101151  212.15787.13         
OGLE-SMC-LPV-06176  SMC100.7  42521  OSARG O  00:47:00.82 -73:09:05.3 SMC_SC4_120789  212.15792.42         
OGLE-SMC-LPV-06177  SMC102.6     21  OSARG O  00:47:01.10 -71:51:49.5                                      
OGLE-SMC-LPV-06178  SMC100.6  31717  OSARG O  00:47:01.10 -73:01:05.8 SMC_SC4_127846                       
OGLE-SMC-LPV-06179  SMC101.8  28709  OSARG O  00:47:01.17 -72:42:30.3 SMC_SC4_145185                       
OGLE-SMC-LPV-06180  SMC100.5     24  OSARG O  00:47:01.24 -72:55:23.6 SMC_SC4_134242                       
OGLE-SMC-LPV-06181  SMC103.5  30030  OSARG C  00:47:01.37 -73:26:46.3 SMC_SC4_103674                       
OGLE-SMC-LPV-06182  SMC103.5  30075  OSARG O  00:47:01.39 -73:28:06.3 SMC_SC4_103700                       
OGLE-SMC-LPV-06183  SMC100.6   7158  OSARG O  00:47:01.82 -73:05:28.4 SMC_SC4_124476                       
OGLE-SMC-LPV-06184  SMC100.6   7159  OSARG O  00:47:01.90 -73:05:14.3 SMC_SC4_124478                       
OGLE-SMC-LPV-06185  SMC103.5   5434  OSARG O  00:47:01.91 -73:32:50.3 SMC_SC4_99108                        
OGLE-SMC-LPV-06186  SMC100.8  37156  OSARG O  00:47:01.92 -73:17:43.2 SMC_SC4_113562                       
OGLE-SMC-LPV-06187  SMC101.5     17  OSARG O  00:47:02.02 -72:19:11.7                                      
OGLE-SMC-LPV-06188  SMC100.7   8540  OSARG O  00:47:02.30 -73:16:31.1 SMC_SC4_113576                       
OGLE-SMC-LPV-06189  SMC103.7  16855  OSARG O  00:47:02.30 -73:45:06.9                                      
OGLE-SMC-LPV-06190  SMC104.7     33  OSARG O  00:47:02.48 -74:23:49.7                                      
OGLE-SMC-LPV-06191  SMC102.6     23  OSARG O  00:47:02.50 -71:54:26.7                                      
OGLE-SMC-LPV-06192  SMC100.8  37159  OSARG O  00:47:02.67 -73:18:13.2 SMC_SC4_110335                       
OGLE-SMC-LPV-06193  SMC102.8     91  OSARG O  00:47:02.75 -72:10:58.4                                      
OGLE-SMC-LPV-06194  SMC103.5  30079  OSARG O  00:47:02.80 -73:29:29.2 SMC_SC4_101173                       
OGLE-SMC-LPV-06195  SMC101.7  22552  OSARG O  00:47:02.86 -72:34:22.8                                      
OGLE-SMC-LPV-06196  SMC104.7     34  OSARG O  00:47:02.88 -74:22:57.5                                      
OGLE-SMC-LPV-06197  SMC101.8  34468  OSARG O  00:47:02.90 -72:46:19.1 SMC_SC4_140141                       
OGLE-SMC-LPV-06198  SMC103.8   2681  Mira  C  00:47:02.95 -74:00:32.3                                      
OGLE-SMC-LPV-06199  SMC103.5   5408  OSARG O  00:47:03.00 -73:31:57.5 SMC_SC4_101157                       
OGLE-SMC-LPV-06200  SMC101.5     18  OSARG O  00:47:03.05 -72:19:31.5                                      
OGLE-SMC-LPV-06201  SMC103.8  13699  OSARG O  00:47:03.10 -73:56:43.4                                      
OGLE-SMC-LPV-06202  SMC100.7   8477  OSARG C  00:47:03.43 -73:15:30.4 SMC_SC4_113538  212.15791.1082       
OGLE-SMC-LPV-06203  SMC100.5   6779  SRV   C  00:47:03.47 -72:58:25.1 SMC_SC4_130975  212.15795.28         
OGLE-SMC-LPV-06204  SMC101.5     19  OSARG O  00:47:03.96 -72:23:22.1                                      
OGLE-SMC-LPV-06205  SMC104.6     48  OSARG C  00:47:04.00 -74:19:24.5                                      
OGLE-SMC-LPV-06206  SMC103.5   5409  OSARG O  00:47:04.03 -73:33:56.2 SMC_SC4_99085                        
OGLE-SMC-LPV-06207  SMC103.5   5436  OSARG O  00:47:04.03 -73:34:18.8 SMC_SC4_99098                        
OGLE-SMC-LPV-06208  SMC101.8  34443  OSARG O  00:47:04.21 -72:46:32.1 SMC_SC4_140115                       
OGLE-SMC-LPV-06209  SMC101.8  34448  OSARG O  00:47:04.22 -72:43:42.3 SMC_SC4_142757                       
OGLE-SMC-LPV-06210  SMC103.7   3260  OSARG O  00:47:04.36 -73:49:58.0                                      
OGLE-SMC-LPV-06211  SMC100.5  37623  OSARG O  00:47:04.56 -72:52:11.1 SMC_SC4_137233                       
OGLE-SMC-LPV-06212  SMC100.8  37085  OSARG C  00:47:04.61 -73:20:52.8 SMC_SC4_110272                       
OGLE-SMC-LPV-06213  SMC100.8  37163  OSARG O  00:47:04.62 -73:19:24.7 SMC_SC4_110315                       
OGLE-SMC-LPV-06214  SMC101.5     20  OSARG O  00:47:04.79 -72:19:17.1                                      
OGLE-SMC-LPV-06215  SMC100.6   7108  SRV   C  00:47:04.80 -73:05:44.9 SMC_SC4_124431  212.15793.20         
OGLE-SMC-LPV-06216  SMC101.7  26638  SRV   C  00:47:05.33 -72:34:30.5                 208.15801.1          
OGLE-SMC-LPV-06217  SMC100.5  37625  OSARG O  00:47:05.38 -72:54:02.6 SMC_SC4_134228                       
OGLE-SMC-LPV-06218  SMC104.6     47  OSARG O  00:47:05.38 -74:10:25.2                                      
OGLE-SMC-LPV-06219  SMC100.7   8542  OSARG O  00:47:05.44 -73:14:14.0 SMC_SC4_116953                       
OGLE-SMC-LPV-06220  SMC101.5     46  OSARG O  00:47:05.48 -72:22:28.4                                      
OGLE-SMC-LPV-06221  SMC100.8   6949  OSARG O  00:47:05.48 -73:24:50.6 SMC_SC4_106871                       
OGLE-SMC-LPV-06222  SMC100.8  37232  Mira  C  00:47:05.53 -73:21:33.0 SMC_SC4_110432  212.15789.2236       
OGLE-SMC-LPV-06223  SMC100.6  38394  OSARG O  00:47:05.63 -73:02:16.7 SMC_SC4_127863                       
OGLE-SMC-LPV-06224  SMC103.5  30082  OSARG O  00:47:05.65 -73:25:36.4 SMC_SC4_103724                       
OGLE-SMC-LPV-06225  SMC100.5  37624  OSARG O  00:47:05.67 -72:51:08.6 SMC_SC4_137228                       
OGLE-SMC-LPV-06226  SMC104.8     10  OSARG O  00:47:05.68 -74:36:03.5                                      
OGLE-SMC-LPV-06227  SMC102.7     64  Mira  C  00:47:06.01 -72:05:07.7                                      
OGLE-SMC-LPV-06228  SMC103.5  30085  OSARG O  00:47:06.16 -73:28:38.9 SMC_SC4_103695                       
OGLE-SMC-LPV-06229  SMC102.5     40  OSARG O  00:47:06.42 -71:45:25.2                                      
OGLE-SMC-LPV-06230  SMC104.5     58  OSARG O  00:47:06.45 -74:09:06.4                                      
OGLE-SMC-LPV-06231  SMC100.5  37612  OSARG C  00:47:06.60 -72:53:00.6 SMC_SC4_137225  208.15797.21         
OGLE-SMC-LPV-06232  SMC103.7  16842  OSARG O  00:47:06.64 -73:44:51.1                                      
OGLE-SMC-LPV-06233  SMC100.8  37168  OSARG O  00:47:06.65 -73:18:46.6 SMC_SC4_110323                       
OGLE-SMC-LPV-06234  SMC104.6     50  OSARG O  00:47:06.79 -74:13:22.3                                      
OGLE-SMC-LPV-06235  SMC101.6   3518  OSARG O  00:47:06.88 -72:30:06.0                                      
OGLE-SMC-LPV-06236  SMC103.7   3261  OSARG O  00:47:07.01 -73:51:34.3                                      
OGLE-SMC-LPV-06237  SMC100.6   7163  OSARG O  00:47:07.03 -73:06:22.2 SMC_SC4_124468                       
OGLE-SMC-LPV-06238  SMC100.6  38354  OSARG O  00:47:07.27 -73:03:25.6 SMC_SC4_127830                       
OGLE-SMC-LPV-06239  SMC102.7     25  OSARG O  00:47:07.45 -72:04:34.0                                      
OGLE-SMC-LPV-06240  SMC101.7  26630  OSARG C  00:47:07.78 -72:35:51.8                                      
OGLE-SMC-LPV-06241  SMC103.6  21859  OSARG O  00:47:07.78 -73:38:43.9                                      
OGLE-SMC-LPV-06242  SMC100.7  42562  OSARG O  00:47:07.89 -73:09:28.0 SMC_SC4_120816                       
OGLE-SMC-LPV-06243  SMC101.6   3544  OSARG O  00:47:07.93 -72:30:02.3                                      
OGLE-SMC-LPV-06244  SMC101.6  20026  OSARG O  00:47:07.97 -72:25:13.2                                      
OGLE-SMC-LPV-06245  SMC100.8  37113  OSARG O  00:47:08.09 -73:18:23.2 SMC_SC4_110296                       
OGLE-SMC-LPV-06246  SMC101.6  20039  OSARG O  00:47:08.15 -72:27:33.2                                      
OGLE-SMC-LPV-06247  SMC100.6   7165  OSARG O  00:47:08.24 -73:07:17.1 SMC_SC4_124493                       
OGLE-SMC-LPV-06248  SMC102.8      7  OSARG C  00:47:08.31 -72:09:39.6                                      
OGLE-SMC-LPV-06249  SMC102.6     25  OSARG O  00:47:08.37 -71:55:04.1                                      
OGLE-SMC-LPV-06250  SMC101.8  34449  OSARG O  00:47:08.56 -72:45:30.4 SMC_SC4_142773                       
OGLE-SMC-LPV-06251  SMC102.6     26  SRV   O  00:47:08.81 -71:54:48.0                                      
OGLE-SMC-LPV-06252  SMC102.6     24  OSARG O  00:47:08.86 -71:51:10.7                                      
OGLE-SMC-LPV-06253  SMC103.5  30034  OSARG C  00:47:08.96 -73:28:55.0 SMC_SC4_101144                       
OGLE-SMC-LPV-06254  SMC100.5  37664  OSARG O  00:47:09.03 -72:54:01.6 SMC_SC4_134276                       
OGLE-SMC-LPV-06255  SMC101.8   6923  OSARG O  00:47:09.09 -72:48:03.5 SMC_SC4_140129                       
OGLE-SMC-LPV-06256  SMC100.5   6796  OSARG O  00:47:09.15 -72:56:54.4 SMC_SC4_134230                       
OGLE-SMC-LPV-06257  SMC103.6  21860  OSARG O  00:47:09.23 -73:36:23.8                                      
OGLE-SMC-LPV-06258  SMC101.5   2689  OSARG O  00:47:09.31 -72:22:14.4                                      
OGLE-SMC-LPV-06259  SMC102.5     11  OSARG O  00:47:09.31 -71:43:14.2                                      
OGLE-SMC-LPV-06260  SMC102.8     30  OSARG O  00:47:09.45 -72:10:50.5                                      
OGLE-SMC-LPV-06261  SMC100.5   6831  OSARG O  00:47:09.49 -72:58:17.3 SMC_SC4_131024                       
OGLE-SMC-LPV-06262  SMC100.7  42524  OSARG O  00:47:09.50 -73:12:33.2 SMC_SC4_116935                       
OGLE-SMC-LPV-06263  SMC104.5     59  OSARG O  00:47:09.91 -74:03:18.6                                      
OGLE-SMC-LPV-06264  SMC100.6   7167  OSARG O  00:47:09.97 -73:07:40.2 SMC_SC4_120838                       
OGLE-SMC-LPV-06265  SMC104.6     51  OSARG O  00:47:10.04 -74:14:00.1                                      
OGLE-SMC-LPV-06266  SMC101.8  34450  OSARG O  00:47:10.16 -72:43:47.7 SMC_SC4_142784                       
OGLE-SMC-LPV-06267  SMC103.5   5412  OSARG O  00:47:10.28 -73:34:31.8 SMC_SC4_99094                        
OGLE-SMC-LPV-06268  SMC101.5  14064  OSARG O  00:47:10.37 -72:16:22.8                                      
OGLE-SMC-LPV-06269  SMC104.8     11  SRV   O  00:47:10.44 -74:33:10.9                                      
OGLE-SMC-LPV-06270  SMC101.6   3546  OSARG O  00:47:10.49 -72:28:55.9                                      
OGLE-SMC-LPV-06271  SMC101.8  34452  SRV   O  00:47:10.58 -72:43:17.8 SMC_SC4_142759                       
OGLE-SMC-LPV-06272  SMC101.8   6925  OSARG O  00:47:10.65 -72:47:03.0 SMC_SC4_140134                       
OGLE-SMC-LPV-06273  SMC100.6  38356  OSARG O  00:47:10.68 -73:03:04.2 SMC_SC4_127832                       
OGLE-SMC-LPV-06274  SMC103.6   4283  OSARG O  00:47:10.69 -73:42:02.1                                      
OGLE-SMC-LPV-06275  SMC102.8     31  OSARG O  00:47:10.80 -72:13:02.7                                      
OGLE-SMC-LPV-06276  SMC104.5    160  OSARG O  00:47:10.81 -74:06:17.1                                      
OGLE-SMC-LPV-06277  SMC101.7  26639  OSARG O  00:47:11.14 -72:36:08.7                                      
OGLE-SMC-LPV-06278  SMC103.6  21832  SRV   C  00:47:11.16 -73:36:12.5                                      
OGLE-SMC-LPV-06279  SMC101.5   2691  OSARG O  00:47:11.30 -72:23:08.2                                      
