OGLE-SMC-CEP-0224        F  00:35:50.05 -73:06:09.7  SMC713.20.101    SMC130.4.249                    
OGLE-SMC-CEP-0225        F  00:35:51.62 -74:03:43.9                   SMC133.2.6632                   
OGLE-SMC-CEP-0226       2O  00:35:55.98 -73:41:22.5  SMC713.03.289    SMC133.4.8842                   
OGLE-SMC-CEP-0227        F  00:35:57.93 -72:58:13.7  SMC713.20.11747  SMC131.1.435                    
OGLE-SMC-CEP-0228        F  00:35:58.62 -73:28:57.0  SMC713.03.13568  SMC130.1.134                    HV11230
OGLE-SMC-CEP-0229       1O  00:36:02.31 -73:23:12.1  SMC713.11.281    SMC130.2.731                    
OGLE-SMC-CEP-0230        F  00:36:03.46 -73:55:58.8  SMC714.26.19     SMC133.2.6518                   HV1333
OGLE-SMC-CEP-0231       1O  00:36:08.11 -73:41:38.3  SMC713.03.1750   SMC133.4.9797                   
OGLE-SMC-CEP-0232        F  00:36:10.28 -73:56:40.7  SMC714.26.637    SMC133.2.6850   SMC_SC1_107     
OGLE-SMC-CEP-0233        F  00:36:11.18 -73:45:02.2  SMC713.03.195    SMC133.4.8861   SMC_SC1_4486    
OGLE-SMC-CEP-0234        F  00:36:13.76 -73:59:07.0  SMC714.26.109    SMC133.2.6578                   HV12913
OGLE-SMC-CEP-0235        F  00:36:18.11 -73:46:24.9                   SMC133.3.7343   SMC_SC1_4433    
OGLE-SMC-CEP-0236        F  00:36:26.84 -73:43:36.6  SMC713.03.544    SMC133.4.9197   SMC_SC1_6021    
OGLE-SMC-CEP-0237       1O  00:36:29.61 -73:06:44.4  SMC713.20.233    SMC130.4.7750   SMC_SC1_23730   
OGLE-SMC-CEP-0238       1O  00:36:31.87 -73:36:14.8  SMC713.03.13853  SMC130.1.9434   SMC_SC1_9374    
OGLE-SMC-CEP-0239       1O  00:36:32.29 -72:35:30.0  SMC713.28.6439   SMC131.3.163                    
OGLE-SMC-CEP-0240        F  00:36:32.34 -74:04:30.9  SMC714.17.6693   SMC133.1.4916                   
OGLE-SMC-CEP-0241    1O/2O  00:36:40.94 -74:02:53.4                   SMC133.2.6679                   
OGLE-SMC-CEP-0242       1O  00:36:42.67 -73:29:08.8  SMC713.03.13565  SMC130.1.9086   SMC_SC1_12979   
OGLE-SMC-CEP-0243       1O  00:36:46.51 -74:01:07.9  SMC720.16.206    SMC133.2.6946                   
OGLE-SMC-CEP-0244    1O/2O  00:36:51.25 -73:14:42.8  SMC713.11.12905  SMC130.3.8920                   
OGLE-SMC-CEP-0245       1O  00:36:53.73 -73:13:33.2  SMC713.11.12939  SMC130.3.8922   SMC_SC1_20177   
OGLE-SMC-CEP-0246        F  00:36:55.70 -73:56:28.1  SMC720.16.16     SMC133.2.6525   SMC_SC1_1       HV1335
OGLE-SMC-CEP-0247        F  00:36:55.97 -73:04:23.9  SMC713.20.287    SMC130.4.7794   SMC_SC1_25563   
OGLE-SMC-CEP-0248       1O  00:36:56.51 -73:23:53.1  SMC713.11.121    SMC130.2.9450   SMC_SC1_14847   
OGLE-SMC-CEP-0249        F  00:37:01.02 -74:14:54.3  SMC714.17.485    SMC134.4.3837                   
OGLE-SMC-CEP-0250       1O  00:37:05.47 -73:15:09.5  SMC713.11.12766  SMC130.3.8780   SMC_SC1_48976   
OGLE-SMC-CEP-0251       1O  00:37:13.36 -73:38:00.5  SMC713.03.162    SMC133.4.8791   SMC_SC1_35526   
