OGLE-SMC-RRLYR-0218  SMC133.8   1420 RRc   00:31:02.64 -74:09:30.5                       
OGLE-SMC-RRLYR-0219  SMC133.6   2029 RRab  00:31:04.55 -73:51:27.7                       
OGLE-SMC-RRLYR-0220  SMC130.6   1617 RRab  00:31:04.74 -73:11:31.8                       
OGLE-SMC-RRLYR-0221  SMC131.8   1154 RRab  00:31:06.56 -72:59:09.9                       
OGLE-SMC-RRLYR-0222  SMC131.8   1155 RRd   00:31:07.19 -72:56:16.9                       
OGLE-SMC-RRLYR-0223  SMC133.7   1055 RRab  00:31:07.88 -74:00:13.9                       
OGLE-SMC-RRLYR-0224  SMC134.8   2318 RRab  00:31:10.11 -74:48:02.1                       
OGLE-SMC-RRLYR-0225  SMC130.7   1119 RRab  00:31:12.85 -73:23:50.4                       
OGLE-SMC-RRLYR-0226  SMC134.8   2332 RRab  00:31:17.64 -74:42:46.9                       
OGLE-SMC-RRLYR-0227  SMC134.6   3560 RRc   00:31:19.10 -74:24:08.8                       
OGLE-SMC-RRLYR-0228  SMC130.6   1710 RRab  00:31:24.52 -73:12:06.3                       
OGLE-SMC-RRLYR-0229  SMC131.6    920 RRab  00:31:26.45 -72:40:22.5                       
OGLE-SMC-RRLYR-0230  SMC130.8   1911 RRab  00:31:26.78 -73:32:27.9                       
OGLE-SMC-RRLYR-0231  SMC134.6   3578 RRd   00:31:26.90 -74:23:39.4                       
OGLE-SMC-RRLYR-0232  SMC130.7   1252 RRc   00:31:26.91 -73:25:32.6                       
OGLE-SMC-RRLYR-0233  SMC134.5   4284 RRab  00:31:27.68 -74:15:50.7                       
OGLE-SMC-RRLYR-0234  SMC131.5    919 RRab  00:31:29.89 -72:29:11.4                       
OGLE-SMC-RRLYR-0235  SMC134.6   3585 RRab  00:31:29.94 -74:23:07.0                       
OGLE-SMC-RRLYR-0236  SMC130.5   1539 RRab  00:31:34.38 -73:02:51.9                       
OGLE-SMC-RRLYR-0237  SMC131.8   1250 RRab  00:31:34.95 -73:00:59.3                       
OGLE-SMC-RRLYR-0238  SMC131.7    629 RRab  00:31:35.84 -72:47:06.1                       
OGLE-SMC-RRLYR-0239  SMC134.8   2376 RRab  00:31:35.91 -74:42:24.7                       
OGLE-SMC-RRLYR-0240  SMC137.3   1140 RRab  00:31:40.11 -71:01:45.2                 V0158 
OGLE-SMC-RRLYR-0241  SMC131.6    964 RRab  00:31:40.99 -72:38:07.8                       
OGLE-SMC-RRLYR-0242  SMC130.8   2026 RRc   00:31:43.18 -73:34:16.0                       
OGLE-SMC-RRLYR-0243  SMC137.4   1168 RRab  00:31:44.07 -70:55:53.0                       
OGLE-SMC-RRLYR-0244  SMC137.4   1175 RRab  00:31:45.38 -70:54:15.5                       
OGLE-SMC-RRLYR-0245  SMC134.5   4332 RRe   00:31:47.60 -74:15:53.9                       
OGLE-SMC-RRLYR-0246  SMC133.6   7168 RRab  00:31:51.02 -73:47:39.6                       
OGLE-SMC-RRLYR-0247  SMC134.5   4351 RRc   00:31:53.15 -74:14:20.2                       
OGLE-SMC-RRLYR-0248  SMC134.8   2410 RRab  00:31:58.50 -74:47:11.8                       
OGLE-SMC-RRLYR-0249  SMC134.6   3224 RRab  00:32:01.67 -74:23:29.3                       
OGLE-SMC-RRLYR-0250  SMC131.8   1390 RRab  00:32:06.45 -72:55:53.1                       
OGLE-SMC-RRLYR-0251  SMC137.2   1344 RRc   00:32:07.80 -71:10:21.0                       
OGLE-SMC-RRLYR-0252  SMC133.6   7262 RRab  00:32:08.68 -73:53:53.8                       
